Circuit,Date,Excel Time,Value,Notes,Timezone,Year,Month,Day,Hour,Minute,Buffer,D1Limit,D2Limit,D3Limit,DemandLimit
A,2024-08-26 00:53:32-04:00,45530.03718,5971,,EDT,2024,8,26,0,53,150,7227,7527,7827,D0
B,2024-08-26 01:08:21-04:00,45530.04747,4019,,EDT,2024,8,26,1,8,75,3779,3929,4079,D2
A,2024-08-26 01:08:33-04:00,45530.0476,5830,,EDT,2024,8,26,1,8,150,7227,7527,7827,D0
B,2024-08-26 01:23:22-04:00,45530.05789,3889,,EDT,2024,8,26,1,23,75,3779,3929,4079,D2
A,2024-08-26 01:23:34-04:00,45530.05803,5805,,EDT,2024,8,26,1,23,150,7227,7527,7827,D0
B,2024-08-26 01:38:23-04:00,45530.06832,3890,,EDT,2024,8,26,1,38,75,3779,3929,4079,D2
A,2024-08-26 01:38:35-04:00,45530.06846,5716,,EDT,2024,8,26,1,38,150,7227,7527,7827,D0
B,2024-08-26 01:53:24-04:00,45530.07875,3867,,EDT,2024,8,26,1,53,75,3779,3929,4079,D2
A,2024-08-26 01:53:36-04:00,45530.07889,5730,,EDT,2024,8,26,1,53,150,7227,7527,7827,D0
B,2024-08-26 02:08:25-04:00,45530.08918,3878,,EDT,2024,8,26,2,8,75,3779,3929,4079,D2
A,2024-08-26 02:08:37-04:00,45530.08932,5686,,EDT,2024,8,26,2,8,150,7227,7527,7827,D0
B,2024-08-26 02:23:26-04:00,45530.09961,3762,,EDT,2024,8,26,2,23,75,3779,3929,4079,D1
A,2024-08-26 02:23:38-04:00,45530.09975,5652,,EDT,2024,8,26,2,23,150,7227,7527,7827,D0
B,2024-08-26 02:38:27-04:00,45530.11003,3798,,EDT,2024,8,26,2,38,75,3779,3929,4079,D1
B,2024-08-26 02:38:27-04:00,45530.11003,3798,,EDT,2024,8,26,2,38,75,3779,3929,4079,D1
A,2024-08-26 02:38:39-04:00,45530.11017,5608,,EDT,2024,8,26,2,38,150,7227,7527,7827,D0
B,2024-08-26 02:53:28-04:00,45530.12046,3827,,EDT,2024,8,26,2,53,75,3779,3929,4079,D1
A,2024-08-26 02:53:40-04:00,45530.1206,5592,,EDT,2024,8,26,2,53,150,7227,7527,7827,D0
B,2024-08-26 03:08:29-04:00,45530.13089,3812,,EDT,2024,8,26,3,8,75,3779,3929,4079,D1
A,2024-08-26 03:08:41-04:00,45530.13103,5619,,EDT,2024,8,26,3,8,150,7227,7527,7827,D0
B,2024-08-26 03:23:30-04:00,45530.14132,3749,,EDT,2024,8,26,3,23,75,3779,3929,4079,D1
A,2024-08-26 03:23:42-04:00,45530.14146,5550,,EDT,2024,8,26,3,23,150,7227,7527,7827,D0
B,2024-08-26 03:38:32-04:00,45530.15176,3751,,EDT,2024,8,26,3,38,75,3779,3929,4079,D1
A,2024-08-26 03:38:44-04:00,45530.1519,5521,,EDT,2024,8,26,3,38,150,7227,7527,7827,D0
B,2024-08-26 03:53:33-04:00,45530.16219,3726,,EDT,2024,8,26,3,53,75,3779,3929,4079,D1
A,2024-08-26 03:53:45-04:00,45530.16233,5655,,EDT,2024,8,26,3,53,150,7227,7527,7827,D0
B,2024-08-26 04:08:34-04:00,45530.17262,3755,,EDT,2024,8,26,4,8,75,3779,3929,4079,D1
A,2024-08-26 04:08:46-04:00,45530.17275,5527,,EDT,2024,8,26,4,8,150,7227,7527,7827,D0
B,2024-08-26 04:23:35-04:00,45530.18304,3618,,EDT,2024,8,26,4,23,75,3779,3929,4079,D0
A,2024-08-26 04:23:47-04:00,45530.18318,5594,,EDT,2024,8,26,4,23,150,7227,7527,7827,D0
B,2024-08-26 04:38:36-04:00,45530.19347,3645,,EDT,2024,8,26,4,38,75,3779,3929,4079,D0
B,2024-08-26 04:38:36-04:00,45530.19347,3645,,EDT,2024,8,26,4,38,75,3779,3929,4079,D0
A,2024-08-26 04:38:48-04:00,45530.19361,5494,,EDT,2024,8,26,4,38,150,7227,7527,7827,D0
A,2024-08-26 04:38:48-04:00,45530.19361,5494,,EDT,2024,8,26,4,38,150,7227,7527,7827,D0
B,2024-08-26 04:53:37-04:00,45530.2039,3708,,EDT,2024,8,26,4,53,75,3779,3929,4079,D0
A,2024-08-26 04:53:49-04:00,45530.20404,5528,,EDT,2024,8,26,4,53,150,7227,7527,7827,D0
B,2024-08-26 05:08:38-04:00,45530.21433,3690,,EDT,2024,8,26,5,8,75,3779,3929,4079,D0
A,2024-08-26 05:08:50-04:00,45530.21447,5571,,EDT,2024,8,26,5,8,150,7227,7527,7827,D0
B,2024-08-26 05:23:39-04:00,45530.22476,3656,,EDT,2024,8,26,5,23,75,3779,3929,4079,D0
B,2024-08-26 05:23:39-04:00,45530.22476,3656,,EDT,2024,8,26,5,23,75,3779,3929,4079,D0
A,2024-08-26 05:23:51-04:00,45530.2249,5613,,EDT,2024,8,26,5,23,150,7227,7527,7827,D0
B,2024-08-26 05:38:40-04:00,45530.23519,3750,,EDT,2024,8,26,5,38,75,3779,3929,4079,D0
A,2024-08-26 05:38:52-04:00,45530.23532,5561,,EDT,2024,8,26,5,38,150,7227,7527,7827,D0
B,2024-08-26 05:53:41-04:00,45530.24561,3716,,EDT,2024,8,26,5,53,75,3779,3929,4079,D0
A,2024-08-26 05:53:53-04:00,45530.24575,5614,,EDT,2024,8,26,5,53,150,7227,7527,7827,D0
B,2024-08-26 06:08:42-04:00,45530.25604,3687,,EDT,2024,8,26,6,8,75,3779,3929,4079,D0
A,2024-08-26 06:08:54-04:00,45530.25618,5601,,EDT,2024,8,26,6,8,150,7227,7527,7827,D0
B,2024-08-26 06:23:43-04:00,45530.26647,3696,,EDT,2024,8,26,6,23,75,3779,3929,4079,D0
A,2024-08-26 06:23:55-04:00,45530.26661,5289,,EDT,2024,8,26,6,23,150,7227,7527,7827,D0
B,2024-08-26 06:38:44-04:00,45530.2769,3717,,EDT,2024,8,26,6,38,75,3779,3929,4079,D0
A,2024-08-26 06:38:56-04:00,45530.27704,5406,,EDT,2024,8,26,6,38,150,7227,7527,7827,D0
B,2024-08-26 06:53:45-04:00,45530.28733,3689,,EDT,2024,8,26,6,53,75,3779,3929,4079,D0
A,2024-08-26 06:53:57-04:00,45530.28747,5535,,EDT,2024,8,26,6,53,150,7227,7527,7827,D0
B,2024-08-26 07:08:46-04:00,45530.29775,3680,,EDT,2024,8,26,7,8,75,3779,3929,4079,D0
A,2024-08-26 07:08:58-04:00,45530.29789,5631,,EDT,2024,8,26,7,8,150,7227,7527,7827,D0
B,2024-08-26 07:23:47-04:00,45530.30818,3830,,EDT,2024,8,26,7,23,75,3779,3929,4079,D1
A,2024-08-26 07:23:59-04:00,45530.30832,5706,,EDT,2024,8,26,7,23,150,7227,7527,7827,D0
B,2024-08-26 07:38:48-04:00,45530.31861,3742,,EDT,2024,8,26,7,38,75,3779,3929,4079,D1
A,2024-08-26 07:39:00-04:00,45530.31875,5905,,EDT,2024,8,26,7,39,150,7227,7527,7827,D0
B,2024-08-26 07:53:49-04:00,45530.32904,3768,,EDT,2024,8,26,7,53,75,3779,3929,4079,D1
A,2024-08-26 07:54:01-04:00,45530.32918,6001,,EDT,2024,8,26,7,54,150,7227,7527,7827,D0
B,2024-08-26 08:08:50-04:00,45530.33947,3704,,EDT,2024,8,26,8,8,75,3779,3929,4079,D1
A,2024-08-26 08:09:02-04:00,45530.33961,6195,,EDT,2024,8,26,8,9,150,7227,7527,7827,D0
B,2024-08-26 08:23:51-04:00,45530.3499,3657,,EDT,2024,8,26,8,23,75,3779,3929,4079,D0
A,2024-08-26 08:24:03-04:00,45530.35003,6594,,EDT,2024,8,26,8,24,150,7227,7527,7827,D0
B,2024-08-26 08:38:52-04:00,45530.36032,3690,,EDT,2024,8,26,8,38,75,3779,3929,4079,D0
A,2024-08-26 08:39:04-04:00,45530.36046,6822,,EDT,2024,8,26,8,39,150,7227,7527,7827,D0
B,2024-08-26 08:53:53-04:00,45530.37075,3665,,EDT,2024,8,26,8,53,75,3779,3929,4079,D0
A,2024-08-26 08:54:05-04:00,45530.37089,6925,,EDT,2024,8,26,8,54,150,7227,7527,7827,D0
B,2024-08-26 09:08:54-04:00,45530.38118,3533,,EDT,2024,8,26,9,8,75,3779,3929,4079,D0
A,2024-08-26 09:09:06-04:00,45530.38132,7027,,EDT,2024,8,26,9,9,150,7227,7527,7827,D0
B,2024-08-26 09:23:55-04:00,45530.39161,3530,,EDT,2024,8,26,9,23,75,3779,3929,4079,D0
A,2024-08-26 09:24:07-04:00,45530.39175,7099,,EDT,2024,8,26,9,24,150,7227,7527,7827,D0
B,2024-08-26 09:38:56-04:00,45530.40204,3470,,EDT,2024,8,26,9,38,75,3779,3929,4079,D0
A,2024-08-26 09:39:08-04:00,45530.40218,7224,,EDT,2024,8,26,9,39,150,7227,7527,7827,D0
B,2024-08-26 09:53:57-04:00,45530.41247,3379,,EDT,2024,8,26,9,53,75,3779,3929,4079,D0
A,2024-08-26 09:54:09-04:00,45530.4126,7340,,EDT,2024,8,26,9,54,150,7227,7527,7827,D1
B,2024-08-26 10:08:58-04:00,45530.42289,3294,,EDT,2024,8,26,10,8,75,3779,3929,4079,D0
A,2024-08-26 10:09:10-04:00,45530.42303,7546,,EDT,2024,8,26,10,9,150,7227,7527,7827,D2
B,2024-08-26 10:23:59-04:00,45530.43332,3273,,EDT,2024,8,26,10,23,75,3779,3929,4079,D0
A,2024-08-26 10:24:11-04:00,45530.43346,7412,,EDT,2024,8,26,10,24,150,7227,7527,7827,D2
B,2024-08-26 10:39:00-04:00,45530.44375,3441,,EDT,2024,8,26,10,39,75,3779,3929,4079,D0
A,2024-08-26 10:39:12-04:00,45530.44389,7531,,EDT,2024,8,26,10,39,150,7227,7527,7827,D2
B,2024-08-26 10:54:01-04:00,45530.45418,3422,,EDT,2024,8,26,10,54,75,3779,3929,4079,D0
A,2024-08-26 10:54:13-04:00,45530.45432,7608,,EDT,2024,8,26,10,54,150,7227,7527,7827,D2
B,2024-08-26 11:09:02-04:00,45530.46461,3559,,EDT,2024,8,26,11,9,75,3779,3929,4079,D0
A,2024-08-26 11:09:14-04:00,45530.46475,7866,,EDT,2024,8,26,11,9,150,7227,7527,7827,D3
B,2024-08-26 11:24:03-04:00,45530.47503,3306,,EDT,2024,8,26,11,24,75,3779,3929,4079,D0
A,2024-08-26 11:24:15-04:00,45530.47517,7775,,EDT,2024,8,26,11,24,150,7227,7527,7827,D3
B,2024-08-26 11:39:04-04:00,45530.48546,3249,,EDT,2024,8,26,11,39,75,3779,3929,4079,D0
A,2024-08-26 11:39:16-04:00,45530.4856,7772,,EDT,2024,8,26,11,39,150,7227,7527,7827,D3
B,2024-08-26 11:54:05-04:00,45530.49589,3239,,EDT,2024,8,26,11,54,75,3779,3929,4079,D0
A,2024-08-26 11:54:17-04:00,45530.49603,7816,,EDT,2024,8,26,11,54,150,7227,7527,7827,D3
B,2024-08-26 12:09:06-04:00,45530.50632,3269,,EDT,2024,8,26,12,9,75,3779,3929,4079,D0
A,2024-08-26 12:09:18-04:00,45530.50646,7952,,EDT,2024,8,26,12,9,150,7227,7527,7827,D3
B,2024-08-26 12:24:07-04:00,45530.51675,3318,,EDT,2024,8,26,12,24,75,3779,3929,4079,D0
A,2024-08-26 12:24:19-04:00,45530.51689,8028,,EDT,2024,8,26,12,24,150,7227,7527,7827,D3
B,2024-08-26 12:39:08-04:00,45530.52718,3305,,EDT,2024,8,26,12,39,75,3779,3929,4079,D0
A,2024-08-26 12:39:20-04:00,45530.52731,8135,,EDT,2024,8,26,12,39,150,7227,7527,7827,D3
B,2024-08-26 12:54:09-04:00,45530.5376,3339,,EDT,2024,8,26,12,54,75,3779,3929,4079,D0
A,2024-08-26 12:54:21-04:00,45530.53774,8274,,EDT,2024,8,26,12,54,150,7227,7527,7827,D3
B,2024-08-26 13:09:10-04:00,45530.54803,3308,,EDT,2024,8,26,13,9,75,3779,3929,4079,D0
A,2024-08-26 13:09:22-04:00,45530.54817,8150,,EDT,2024,8,26,13,9,150,7227,7527,7827,D3
B,2024-08-26 13:24:11-04:00,45530.55846,3414,,EDT,2024,8,26,13,24,75,3779,3929,4079,D0
A,2024-08-26 13:24:23-04:00,45530.5586,8310,,EDT,2024,8,26,13,24,150,7227,7527,7827,D3
B,2024-08-26 13:39:12-04:00,45530.56889,3527,,EDT,2024,8,26,13,39,75,3779,3929,4079,D0
B,2024-08-26 13:39:12-04:00,45530.56889,3527,,EDT,2024,8,26,13,39,75,3779,3929,4079,D0
A,2024-08-26 13:39:24-04:00,45530.56903,8264,,EDT,2024,8,26,13,39,150,7227,7527,7827,D3
A,2024-08-26 13:39:24-04:00,45530.56903,8264,,EDT,2024,8,26,13,39,150,7227,7527,7827,D3
B,2024-08-26 13:54:13-04:00,45530.57932,3422,,EDT,2024,8,26,13,54,75,3779,3929,4079,D0
A,2024-08-26 13:54:25-04:00,45530.57946,8275,,EDT,2024,8,26,13,54,150,7227,7527,7827,D3
B,2024-08-26 14:09:14-04:00,45530.58975,3708,,EDT,2024,8,26,14,9,75,3779,3929,4079,D0
A,2024-08-26 14:09:26-04:00,45530.58988,8463,,EDT,2024,8,26,14,9,150,7227,7527,7827,D3
B,2024-08-26 14:24:15-04:00,45530.60017,3501,,EDT,2024,8,26,14,24,75,3779,3929,4079,D0
A,2024-08-26 14:24:27-04:00,45530.60031,8529,,EDT,2024,8,26,14,24,150,7227,7527,7827,D3
B,2024-08-26 14:39:16-04:00,45530.6106,4578,,EDT,2024,8,26,14,39,75,3779,3929,4079,D3
A,2024-08-26 14:39:28-04:00,45530.61074,8093,,EDT,2024,8,26,14,39,150,7227,7527,7827,D3
B,2024-08-26 14:54:17-04:00,45530.62103,3586,,EDT,2024,8,26,14,54,75,3779,3929,4079,D0
A,2024-08-26 14:54:29-04:00,45530.62117,8479,,EDT,2024,8,26,14,54,150,7227,7527,7827,D3
B,2024-08-26 15:09:18-04:00,45530.63146,4561,,EDT,2024,8,26,15,9,75,3779,3929,4079,D3
A,2024-08-26 15:09:30-04:00,45530.6316,8416,,EDT,2024,8,26,15,9,150,7227,7527,7827,D3
B,2024-08-26 15:24:19-04:00,45530.64189,4821,,EDT,2024,8,26,15,24,75,3779,3929,4079,D3
A,2024-08-26 15:24:31-04:00,45530.64203,8293,,EDT,2024,8,26,15,24,150,7227,7527,7827,D3
B,2024-08-26 15:39:20-04:00,45530.65231,4137,,EDT,2024,8,26,15,39,75,3779,3929,4079,D3
A,2024-08-26 15:39:32-04:00,45530.65245,8263,,EDT,2024,8,26,15,39,150,7227,7527,7827,D3
B,2024-08-26 15:54:21-04:00,45530.66274,3805,,EDT,2024,8,26,15,54,75,3779,3929,4079,D1
A,2024-08-26 15:54:33-04:00,45530.66288,8429,,EDT,2024,8,26,15,54,150,7227,7527,7827,D3
B,2024-08-26 16:09:22-04:00,45530.67317,4386,,EDT,2024,8,26,16,9,75,3779,3929,4079,D3
A,2024-08-26 16:09:34-04:00,45530.67331,8356,,EDT,2024,8,26,16,9,150,7227,7527,7827,D3
B,2024-08-26 16:24:23-04:00,45530.6836,4099,,EDT,2024,8,26,16,24,75,3779,3929,4079,D3
A,2024-08-26 16:24:35-04:00,45530.68374,8229,,EDT,2024,8,26,16,24,150,7227,7527,7827,D3
B,2024-08-26 16:39:24-04:00,45530.69403,3913,,EDT,2024,8,26,16,39,75,3779,3929,4079,D1
A,2024-08-26 16:39:36-04:00,45530.69417,8176,,EDT,2024,8,26,16,39,150,7227,7527,7827,D3
B,2024-08-26 16:54:25-04:00,45530.70446,3897,,EDT,2024,8,26,16,54,75,3779,3929,4079,D1
A,2024-08-26 16:54:37-04:00,45530.70459,8174,,EDT,2024,8,26,16,54,150,7227,7527,7827,D3
B,2024-08-26 17:09:26-04:00,45530.71488,3985,,EDT,2024,8,26,17,9,75,3779,3929,4079,D2
A,2024-08-26 17:09:38-04:00,45530.71502,8271,,EDT,2024,8,26,17,9,150,7227,7527,7827,D3
B,2024-08-26 17:24:27-04:00,45530.72531,4013,,EDT,2024,8,26,17,24,75,3779,3929,4079,D2
A,2024-08-26 17:24:39-04:00,45530.72545,8178,,EDT,2024,8,26,17,24,150,7227,7527,7827,D3
B,2024-08-26 17:39:28-04:00,45530.73574,4025,,EDT,2024,8,26,17,39,75,3779,3929,4079,D2
A,2024-08-26 17:39:40-04:00,45530.73588,7970,,EDT,2024,8,26,17,39,150,7227,7527,7827,D3
B,2024-08-26 17:54:29-04:00,45530.74617,4210,,EDT,2024,8,26,17,54,75,3779,3929,4079,D3
A,2024-08-26 17:54:41-04:00,45530.74631,8158,,EDT,2024,8,26,17,54,150,7227,7527,7827,D3
B,2024-08-26 18:09:30-04:00,45530.7566,4263,,EDT,2024,8,26,18,9,75,3779,3929,4079,D3
A,2024-08-26 18:09:42-04:00,45530.75674,8090,,EDT,2024,8,26,18,9,150,7227,7527,7827,D3
B,2024-08-26 18:24:31-04:00,45530.76703,4382,,EDT,2024,8,26,18,24,75,3779,3929,4079,D3
A,2024-08-26 18:24:43-04:00,45530.76716,8150,,EDT,2024,8,26,18,24,150,7227,7527,7827,D3
B,2024-08-26 18:39:32-04:00,45530.77745,4401,,EDT,2024,8,26,18,39,75,3779,3929,4079,D3
A,2024-08-26 18:39:44-04:00,45530.77759,8016,,EDT,2024,8,26,18,39,150,7227,7527,7827,D3
B,2024-08-26 18:54:33-04:00,45530.78788,4510,,EDT,2024,8,26,18,54,75,3779,3929,4079,D3
A,2024-08-26 18:54:45-04:00,45530.78802,7920,,EDT,2024,8,26,18,54,150,7227,7527,7827,D3
B,2024-08-26 19:09:34-04:00,45530.79831,4549,,EDT,2024,8,26,19,9,75,3779,3929,4079,D3
A,2024-08-26 19:09:46-04:00,45530.79845,7900,,EDT,2024,8,26,19,9,150,7227,7527,7827,D3
B,2024-08-26 19:24:35-04:00,45530.80874,4436,,EDT,2024,8,26,19,24,75,3779,3929,4079,D3
A,2024-08-26 19:24:47-04:00,45530.80888,7832,,EDT,2024,8,26,19,24,150,7227,7527,7827,D3
B,2024-08-26 19:39:36-04:00,45530.81917,4654,,EDT,2024,8,26,19,39,75,3779,3929,4079,D3
B,2024-08-26 19:39:36-04:00,45530.81917,4654,,EDT,2024,8,26,19,39,75,3779,3929,4079,D3
A,2024-08-26 19:39:48-04:00,45530.81931,7781,,EDT,2024,8,26,19,39,150,7227,7527,7827,D3
B,2024-08-26 19:54:37-04:00,45530.82959,4514,,EDT,2024,8,26,19,54,75,3779,3929,4079,D3
A,2024-08-26 19:54:49-04:00,45530.82973,7581,,EDT,2024,8,26,19,54,150,7227,7527,7827,D2
B,2024-08-26 20:09:38-04:00,45530.84002,4839,,EDT,2024,8,26,20,9,75,3779,3929,4079,D3
A,2024-08-26 20:09:50-04:00,45530.84016,8119,,EDT,2024,8,26,20,9,150,7227,7527,7827,D3
B,2024-08-26 20:24:39-04:00,45530.85045,4821,,EDT,2024,8,26,20,24,75,3779,3929,4079,D3
A,2024-08-26 20:24:51-04:00,45530.85059,8255,,EDT,2024,8,26,20,24,150,7227,7527,7827,D3
B,2024-08-26 20:39:40-04:00,45530.86088,4867,,EDT,2024,8,26,20,39,75,3779,3929,4079,D3
A,2024-08-26 20:39:52-04:00,45530.86102,8218,,EDT,2024,8,26,20,39,150,7227,7527,7827,D3
B,2024-08-26 20:54:41-04:00,45530.87131,4812,,EDT,2024,8,26,20,54,75,3779,3929,4079,D3
A,2024-08-26 20:54:53-04:00,45530.87145,8209,,EDT,2024,8,26,20,54,150,7227,7527,7827,D3
B,2024-08-26 21:09:42-04:00,45530.88174,4657,,EDT,2024,8,26,21,9,75,3779,3929,4079,D3
A,2024-08-26 21:09:54-04:00,45530.88188,7957,,EDT,2024,8,26,21,9,150,7227,7527,7827,D3
B,2024-08-26 21:24:43-04:00,45530.89216,4771,,EDT,2024,8,26,21,24,75,3779,3929,4079,D3
A,2024-08-26 21:24:55-04:00,45530.8923,8007,,EDT,2024,8,26,21,24,150,7227,7527,7827,D3
B,2024-08-26 21:39:44-04:00,45530.90259,4677,,EDT,2024,8,26,21,39,75,3779,3929,4079,D3
A,2024-08-26 21:39:56-04:00,45530.90273,7969,,EDT,2024,8,26,21,39,150,7227,7527,7827,D3
B,2024-08-26 21:54:46-04:00,45530.91303,4705,,EDT,2024,8,26,21,54,75,3779,3929,4079,D3
A,2024-08-26 21:54:58-04:00,45530.91317,7532,,EDT,2024,8,26,21,54,150,7227,7527,7827,D2
B,2024-08-26 22:09:47-04:00,45530.92346,4580,,EDT,2024,8,26,22,9,75,3779,3929,4079,D3
A,2024-08-26 22:09:59-04:00,45530.9236,7518,,EDT,2024,8,26,22,9,150,7227,7527,7827,D2
B,2024-08-26 22:24:48-04:00,45530.93389,4602,,EDT,2024,8,26,22,24,75,3779,3929,4079,D3
A,2024-08-26 22:25:00-04:00,45530.93403,7473,,EDT,2024,8,26,22,25,150,7227,7527,7827,D2
B,2024-08-26 22:39:49-04:00,45530.94432,4577,,EDT,2024,8,26,22,39,75,3779,3929,4079,D3
A,2024-08-26 22:40:01-04:00,45530.94446,7351,,EDT,2024,8,26,22,40,150,7227,7527,7827,D1
B,2024-08-26 22:54:50-04:00,45530.95475,4501,,EDT,2024,8,26,22,54,75,3779,3929,4079,D3
A,2024-08-26 22:55:02-04:00,45530.95488,7270,,EDT,2024,8,26,22,55,150,7227,7527,7827,D1
B,2024-08-26 23:09:51-04:00,45530.96517,4404,,EDT,2024,8,26,23,9,75,3779,3929,4079,D3
A,2024-08-26 23:10:03-04:00,45530.96531,6863,,EDT,2024,8,26,23,10,150,7227,7527,7827,D0
B,2024-08-26 23:24:52-04:00,45530.9756,4434,,EDT,2024,8,26,23,24,75,3779,3929,4079,D3
A,2024-08-26 23:25:04-04:00,45530.97574,6895,,EDT,2024,8,26,23,25,150,7227,7527,7827,D0
B,2024-08-26 23:39:53-04:00,45530.98603,4352,,EDT,2024,8,26,23,39,75,3779,3929,4079,D3
A,2024-08-26 23:40:05-04:00,45530.98617,6721,,EDT,2024,8,26,23,40,150,7227,7527,7827,D0
B,2024-08-26 23:54:54-04:00,45530.99646,4351,,EDT,2024,8,26,23,54,75,3779,3929,4079,D3
A,2024-08-26 23:55:06-04:00,45530.9966,6760,,EDT,2024,8,26,23,55,150,7227,7527,7827,D0
B,2024-08-27 00:09:55-04:00,45531.00689,4251,,EDT,2024,8,27,0,9,75,3779,3929,4079,D3
A,2024-08-27 00:10:07-04:00,45531.00703,6641,,EDT,2024,8,27,0,10,150,7227,7527,7827,D0
B,2024-08-27 00:24:56-04:00,45531.01731,4238,,EDT,2024,8,27,0,24,75,3779,3929,4079,D3
A,2024-08-27 00:25:08-04:00,45531.01745,6472,,EDT,2024,8,27,0,25,150,7227,7527,7827,D0
B,2024-08-27 00:39:57-04:00,45531.02774,4166,,EDT,2024,8,27,0,39,75,3779,3929,4079,D3
A,2024-08-27 00:40:09-04:00,45531.02788,6362,,EDT,2024,8,27,0,40,150,7227,7527,7827,D0
B,2024-08-27 00:54:58-04:00,45531.03817,4192,,EDT,2024,8,27,0,54,75,3779,3929,4079,D3
A,2024-08-27 00:55:10-04:00,45531.03831,6255,,EDT,2024,8,27,0,55,150,7227,7527,7827,D0
B,2024-08-27 01:09:59-04:00,45531.0486,4159,,EDT,2024,8,27,1,9,75,3779,3929,4079,D3
A,2024-08-27 01:10:11-04:00,45531.04874,6168,,EDT,2024,8,27,1,10,150,7227,7527,7827,D0
B,2024-08-27 01:25:00-04:00,45531.05903,4087,,EDT,2024,8,27,1,25,75,3779,3929,4079,D3
A,2024-08-27 01:25:12-04:00,45531.05917,6213,,EDT,2024,8,27,1,25,150,7227,7527,7827,D0
B,2024-08-27 01:40:01-04:00,45531.06946,4085,,EDT,2024,8,27,1,40,75,3779,3929,4079,D3
A,2024-08-27 01:40:13-04:00,45531.06959,6254,,EDT,2024,8,27,1,40,150,7227,7527,7827,D0
B,2024-08-27 01:55:02-04:00,45531.07988,4038,,EDT,2024,8,27,1,55,75,3779,3929,4079,D3
A,2024-08-27 01:55:14-04:00,45531.08002,6185,,EDT,2024,8,27,1,55,150,7227,7527,7827,D0
B,2024-08-27 02:10:03-04:00,45531.09031,4007,,EDT,2024,8,27,2,10,75,3779,3929,4079,D3
A,2024-08-27 02:10:15-04:00,45531.09045,6155,,EDT,2024,8,27,2,10,150,7227,7527,7827,D0
B,2024-08-27 02:25:04-04:00,45531.10074,4022,,EDT,2024,8,27,2,25,75,3779,3929,4079,D3
A,2024-08-27 02:25:16-04:00,45531.10088,6072,,EDT,2024,8,27,2,25,150,7227,7527,7827,D0
B,2024-08-27 02:40:05-04:00,45531.11117,4044,,EDT,2024,8,27,2,40,75,3779,3929,4079,D3
A,2024-08-27 02:40:17-04:00,45531.11131,5949,,EDT,2024,8,27,2,40,150,7227,7527,7827,D0
B,2024-08-27 02:55:06-04:00,45531.1216,4034,,EDT,2024,8,27,2,55,75,3779,3929,4079,D3
A,2024-08-27 02:55:18-04:00,45531.12174,5888,,EDT,2024,8,27,2,55,150,7227,7527,7827,D0
B,2024-08-27 03:10:07-04:00,45531.13203,3966,,EDT,2024,8,27,3,10,75,3779,3929,4079,D2
A,2024-08-27 03:10:19-04:00,45531.13216,5813,,EDT,2024,8,27,3,10,150,7227,7527,7827,D0
B,2024-08-27 03:25:08-04:00,45531.14245,3915,,EDT,2024,8,27,3,25,75,3779,3929,4079,D2
A,2024-08-27 03:25:20-04:00,45531.14259,5919,,EDT,2024,8,27,3,25,150,7227,7527,7827,D0
B,2024-08-27 03:40:09-04:00,45531.15288,3916,,EDT,2024,8,27,3,40,75,3779,3929,4079,D2
A,2024-08-27 03:40:21-04:00,45531.15302,5996,,EDT,2024,8,27,3,40,150,7227,7527,7827,D0
B,2024-08-27 03:55:10-04:00,45531.16331,3924,,EDT,2024,8,27,3,55,75,3779,3929,4079,D2
A,2024-08-27 03:55:22-04:00,45531.16345,6001,,EDT,2024,8,27,3,55,150,7227,7527,7827,D0
B,2024-08-27 04:10:11-04:00,45531.17374,3899,,EDT,2024,8,27,4,10,75,3779,3929,4079,D2
A,2024-08-27 04:10:23-04:00,45531.17388,5878,,EDT,2024,8,27,4,10,150,7227,7527,7827,D0
B,2024-08-27 04:25:12-04:00,45531.18417,3945,,EDT,2024,8,27,4,25,75,3779,3929,4079,D2
A,2024-08-27 04:25:24-04:00,45531.18431,5881,,EDT,2024,8,27,4,25,150,7227,7527,7827,D0
B,2024-08-27 04:40:13-04:00,45531.19459,3956,,EDT,2024,8,27,4,40,75,3779,3929,4079,D2
A,2024-08-27 04:40:25-04:00,45531.19473,5868,,EDT,2024,8,27,4,40,150,7227,7527,7827,D0
B,2024-08-27 04:55:14-04:00,45531.20502,3852,,EDT,2024,8,27,4,55,75,3779,3929,4079,D1
A,2024-08-27 04:55:26-04:00,45531.20516,5850,,EDT,2024,8,27,4,55,150,7227,7527,7827,D0
B,2024-08-27 05:10:15-04:00,45531.21545,3919,,EDT,2024,8,27,5,10,75,3779,3929,4079,D1
A,2024-08-27 05:10:27-04:00,45531.21559,5896,,EDT,2024,8,27,5,10,150,7227,7527,7827,D0
B,2024-08-27 05:25:16-04:00,45531.22588,3935,,EDT,2024,8,27,5,25,75,3779,3929,4079,D2
A,2024-08-27 05:25:28-04:00,45531.22602,5956,,EDT,2024,8,27,5,25,150,7227,7527,7827,D0
B,2024-08-27 05:40:17-04:00,45531.23631,3918,,EDT,2024,8,27,5,40,75,3779,3929,4079,D2
A,2024-08-27 05:40:29-04:00,45531.23645,6009,,EDT,2024,8,27,5,40,150,7227,7527,7827,D0
B,2024-08-27 05:55:18-04:00,45531.24674,3867,,EDT,2024,8,27,5,55,75,3779,3929,4079,D2
A,2024-08-27 05:55:30-04:00,45531.24688,5930,,EDT,2024,8,27,5,55,150,7227,7527,7827,D0
